2022 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place NSW[Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:07 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0],,,,,,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,140,Parramatta,82821,Northmead (Parramatta),36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,291,-1.35
NSW,140,Parramatta,652,Oatlands,37177,KOVACIC,Maria,2,N,N,LP,Liberal,1054,-5.63
NSW,140,Parramatta,652,Oatlands,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,682,5.63
NSW,140,Parramatta,83270,Oatlands North,37177,KOVACIC,Maria,2,N,N,LP,Liberal,321,-7.51
NSW,140,Parramatta,83270,Oatlands North,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,156,7.51
NSW,140,Parramatta,57247,Old Toongabbie,37177,KOVACIC,Maria,2,N,N,LP,Liberal,935,0.86
NSW,140,Parramatta,57247,Old Toongabbie,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,921,-0.86
NSW,140,Parramatta,83274,Old Toongabbie North,37177,KOVACIC,Maria,2,N,N,LP,Liberal,186,-3.04
NSW,140,Parramatta,83274,Old Toongabbie North,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,161,3.04
NSW,140,Parramatta,2250,Parramatta,37177,KOVACIC,Maria,2,N,N,LP,Liberal,671,-3.9
NSW,140,Parramatta,2250,Parramatta,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,1117,3.9
NSW,140,Parramatta,2267,Parramatta East,37177,KOVACIC,Maria,2,N,N,LP,Liberal,630,0.04
NSW,140,Parramatta,2267,Parramatta East,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,819,-0.04
NSW,140,Parramatta,2269,Parramatta North,37177,KOVACIC,Maria,2,N,N,LP,Liberal,468,0.4
NSW,140,Parramatta,2269,Parramatta North,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,747,-0.4
NSW,140,Parramatta,33868,Parramatta PARRAMATTA PPVC,37177,KOVACIC,Maria,2,N,N,LP,Liberal,5654,-0.79
NSW,140,Parramatta,33868,Parramatta PARRAMATTA PPVC,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,7161,0.79
NSW,140,Parramatta,2255,Parramatta South,37177,KOVACIC,Maria,2,N,N,LP,Liberal,553,-4.85
NSW,140,Parramatta,2255,Parramatta South,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,968,4.85
NSW,140,Parramatta,2273,Parramatta West,37177,KOVACIC,Maria,2,N,N,LP,Liberal,548,1.11
NSW,140,Parramatta,2273,Parramatta West,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,744,-1.11
NSW,140,Parramatta,57989,Pendle Hill (Parramatta),37177,KOVACIC,Maria,2,N,N,LP,Liberal,324,7.95
NSW,140,Parramatta,57989,Pendle Hill (Parramatta),36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,359,-7.95
NSW,140,Parramatta,81621,Pendle Hill Central (Parramatta),37177,KOVACIC,Maria,2,N,N,LP,Liberal,188,10.4
NSW,140,Parramatta,81621,Pendle Hill Central (Parramatta),36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,277,-10.4
NSW,140,Parramatta,2272,Pendle Hill North,37177,KOVACIC,Maria,2,N,N,LP,Liberal,550,-2.68
NSW,140,Parramatta,2272,Pendle Hill North,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,533,2.68
NSW,140,Parramatta,2274,Rosehill,37177,KOVACIC,Maria,2,N,N,LP,Liberal,635,3.58
NSW,140,Parramatta,2274,Rosehill,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,755,-3.58
NSW,140,Parramatta,2275,Rydalmere,37177,KOVACIC,Maria,2,N,N,LP,Liberal,584,-2.1
NSW,140,Parramatta,2275,Rydalmere,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,717,2.1
NSW,140,Parramatta,108388,Sydney (Parramatta),37177,KOVACIC,Maria,2,N,N,LP,Liberal,10,-5.48
NSW,140,Parramatta,108388,Sydney (Parramatta),36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,16,5.48
NSW,140,Parramatta,97611,Sydney PARRAMATTA PPVC,37177,KOVACIC,Maria,2,N,N,LP,Liberal,100,-14.51
NSW,140,Parramatta,97611,Sydney PARRAMATTA PPVC,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,189,14.51
NSW,140,Parramatta,659,Telopea,37177,KOVACIC,Maria,2,N,N,LP,Liberal,648,-1.97
NSW,140,Parramatta,659,Telopea,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,749,1.97
NSW,140,Parramatta,2277,Toongabbie East,37177,KOVACIC,Maria,2,N,N,LP,Liberal,263,0.1
NSW,140,Parramatta,2277,Toongabbie East,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,402,-0.1
NSW,140,Parramatta,1022,Toongabbie West,37177,KOVACIC,Maria,2,N,N,LP,Liberal,549,3.47
NSW,140,Parramatta,1022,Toongabbie West,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,535,-3.47
NSW,140,Parramatta,2278,Wentworthville,37177,KOVACIC,Maria,2,N,N,LP,Liberal,733,8.09
NSW,140,Parramatta,2278,Wentworthville,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,882,-8.09
NSW,140,Parramatta,2279,Wentworthville Central,37177,KOVACIC,Maria,2,N,N,LP,Liberal,383,3.34
NSW,140,Parramatta,2279,Wentworthville Central,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,545,-3.34
NSW,140,Parramatta,2251,Wentworthville North,37177,KOVACIC,Maria,2,N,N,LP,Liberal,431,0.47
NSW,140,Parramatta,2251,Wentworthville North,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,544,-0.47
NSW,140,Parramatta,65195,West Ryde PARRAMATTA PPVC,37177,KOVACIC,Maria,2,N,N,LP,Liberal,199,1.72
NSW,140,Parramatta,65195,West Ryde PARRAMATTA PPVC,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,142,-1.72
NSW,140,Parramatta,11980,Westmead,37177,KOVACIC,Maria,2,N,N,LP,Liberal,746,5.52
NSW,140,Parramatta,11980,Westmead,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,1100,-5.52
NSW,140,Parramatta,2282,Westmead Central,37177,KOVACIC,Maria,2,N,N,LP,Liberal,271,0.3
NSW,140,Parramatta,2282,Westmead Central,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,349,-0.3
NSW,140,Parramatta,82953,Westmead South,37177,KOVACIC,Maria,2,N,N,LP,Liberal,301,3.86
NSW,140,Parramatta,82953,Westmead South,36800,CHARLTON,Andrew,7,Y,N,ALP,Labor,313,-3.86
NSW,249,Paterson,98049,Aberglasslyn,37175,VITNELL,Brooke,2,N,N,LP,Liberal,348,5.73
NSW,249,Paterson,98049,Aberglasslyn,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,442,-5.73
NSW,249,Paterson,322,Abermain,37175,VITNELL,Brooke,2,N,N,LP,Liberal,354,5.51
NSW,249,Paterson,322,Abermain,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,524,-5.51
NSW,249,Paterson,1562,Anna Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,693,1.1
NSW,249,Paterson,1562,Anna Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,712,-1.1
NSW,249,Paterson,1349,Ashtonfield,37175,VITNELL,Brooke,2,N,N,LP,Liberal,400,0.84
NSW,249,Paterson,1349,Ashtonfield,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,474,-0.84
NSW,249,Paterson,1352,Beresfield,37175,VITNELL,Brooke,2,N,N,LP,Liberal,646,2.6
NSW,249,Paterson,1352,Beresfield,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,1061,-2.6
NSW,249,Paterson,1565,Bobs Farm,37175,VITNELL,Brooke,2,N,N,LP,Liberal,166,6.24
NSW,249,Paterson,1565,Bobs Farm,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,106,-6.24
NSW,249,Paterson,81692,Cessnock PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,141,-3.33
NSW,249,Paterson,81692,Cessnock PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,236,3.33
NSW,249,Paterson,98048,Chisholm,37175,VITNELL,Brooke,2,N,N,LP,Liberal,365,6.92
NSW,249,Paterson,98048,Chisholm,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,400,-6.92
NSW,249,Paterson,1578,Corlette,37175,VITNELL,Brooke,2,N,N,LP,Liberal,509,-0.47
NSW,249,Paterson,1578,Corlette,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,343,0.47
NSW,249,Paterson,1364,East Maitland,37175,VITNELL,Brooke,2,N,N,LP,Liberal,277,0.34
NSW,249,Paterson,1364,East Maitland,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,526,-0.34
NSW,249,Paterson,1386,East Maitland Central,37175,VITNELL,Brooke,2,N,N,LP,Liberal,215,-2.35
NSW,249,Paterson,1386,East Maitland Central,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,374,2.35
NSW,249,Paterson,58670,East Maitland PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,7653,0.94
NSW,249,Paterson,58670,East Maitland PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,8610,-0.94
NSW,249,Paterson,1366,East Maitland South,37175,VITNELL,Brooke,2,N,N,LP,Liberal,920,-0.1
NSW,249,Paterson,1366,East Maitland South,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,1208,0.1
NSW,249,Paterson,108570,EAV COVID19 Paterson PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,151,38.13
NSW,249,Paterson,108570,EAV COVID19 Paterson PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,245,61.87
NSW,249,Paterson,65396,EAV Paterson PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,5,23.81
NSW,249,Paterson,65396,EAV Paterson PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,16,-23.81
NSW,249,Paterson,1870,Fern Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,727,-0.57
NSW,249,Paterson,1870,Fern Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,808,0.57
NSW,249,Paterson,1372,Gillieston Heights,37175,VITNELL,Brooke,2,N,N,LP,Liberal,492,-1.63
NSW,249,Paterson,1372,Gillieston Heights,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,762,1.63
NSW,249,Paterson,356,Kurri Kurri,37175,VITNELL,Brooke,2,N,N,LP,Liberal,767,5.63
NSW,249,Paterson,356,Kurri Kurri,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,1197,-5.63
NSW,249,Paterson,83691,Kurri Kurri North,37175,VITNELL,Brooke,2,N,N,LP,Liberal,149,2.4
NSW,249,Paterson,83691,Kurri Kurri North,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,287,-2.4
NSW,249,Paterson,33973,Kurri Kurri PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,2604,2.93
NSW,249,Paterson,33973,Kurri Kurri PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,4247,-2.93
NSW,249,Paterson,1608,Lemon Tree Passage,37175,VITNELL,Brooke,2,N,N,LP,Liberal,483,-0.3
NSW,249,Paterson,1608,Lemon Tree Passage,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,569,0.3
NSW,249,Paterson,1382,Lochinvar,37175,VITNELL,Brooke,2,N,N,LP,Liberal,240,-0.85
NSW,249,Paterson,1382,Lochinvar,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,253,0.85
NSW,249,Paterson,1385,Maitland,37175,VITNELL,Brooke,2,N,N,LP,Liberal,257,1.68
NSW,249,Paterson,1385,Maitland,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,430,-1.68
NSW,249,Paterson,1613,Medowie,37175,VITNELL,Brooke,2,N,N,LP,Liberal,1016,3.89
NSW,249,Paterson,1613,Medowie,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,802,-3.89
NSW,249,Paterson,1394,Metford,37175,VITNELL,Brooke,2,N,N,LP,Liberal,440,3.84
NSW,249,Paterson,1394,Metford,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,726,-3.84
NSW,249,Paterson,1396,Millers Forest,37175,VITNELL,Brooke,2,N,N,LP,Liberal,148,6.73
NSW,249,Paterson,1396,Millers Forest,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,87,-6.73
NSW,249,Paterson,1398,Morpeth,37175,VITNELL,Brooke,2,N,N,LP,Liberal,450,0.74
NSW,249,Paterson,1398,Morpeth,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,415,-0.74
NSW,249,Paterson,1619,Nelson Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,390,2.05
NSW,249,Paterson,1619,Nelson Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,315,-2.05
NSW,249,Paterson,1620,Nelson Bay Central,37175,VITNELL,Brooke,2,N,N,LP,Liberal,228,-7.44
NSW,249,Paterson,1620,Nelson Bay Central,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,280,7.44
NSW,249,Paterson,33891,Nelson Bay PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,6455,-0.62
NSW,249,Paterson,33891,Nelson Bay PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,4522,0.62
NSW,249,Paterson,98004,Newcastle PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,181,-9.53
NSW,249,Paterson,98004,Newcastle PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,257,9.53
NSW,249,Paterson,364,Pelaw Main,37175,VITNELL,Brooke,2,N,N,LP,Liberal,129,6.19
NSW,249,Paterson,364,Pelaw Main,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,187,-6.19
NSW,249,Paterson,1628,Raymond Terrace,37175,VITNELL,Brooke,2,N,N,LP,Liberal,458,3.17
NSW,249,Paterson,1628,Raymond Terrace,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,698,-3.17
NSW,249,Paterson,1629,Raymond Terrace Central,37175,VITNELL,Brooke,2,N,N,LP,Liberal,443,3.81
NSW,249,Paterson,1629,Raymond Terrace Central,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,567,-3.81
NSW,249,Paterson,1630,Raymond Terrace East,37175,VITNELL,Brooke,2,N,N,LP,Liberal,437,-3.47
NSW,249,Paterson,1630,Raymond Terrace East,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,750,3.47
NSW,249,Paterson,1407,Raymond Terrace North,37175,VITNELL,Brooke,2,N,N,LP,Liberal,251,-4.08
NSW,249,Paterson,1407,Raymond Terrace North,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,489,4.08
NSW,249,Paterson,33890,Raymond Terrace PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,4111,4.28
NSW,249,Paterson,33890,Raymond Terrace PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,3935,-4.28
NSW,249,Paterson,1412,Rutherford,37175,VITNELL,Brooke,2,N,N,LP,Liberal,303,3.8
NSW,249,Paterson,1412,Rutherford,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,412,-3.8
NSW,249,Paterson,1413,Rutherford North,37175,VITNELL,Brooke,2,N,N,LP,Liberal,822,2.45
NSW,249,Paterson,1413,Rutherford North,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,1197,-2.45
NSW,249,Paterson,83694,Rutherford PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,3438,4.32
NSW,249,Paterson,83694,Rutherford PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,4003,-4.32
NSW,249,Paterson,8870,Rutherford West,37175,VITNELL,Brooke,2,N,N,LP,Liberal,369,1.23
NSW,249,Paterson,8870,Rutherford West,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,533,-1.23
NSW,249,Paterson,31506,Salamander,37175,VITNELL,Brooke,2,N,N,LP,Liberal,257,-1.22
NSW,249,Paterson,31506,Salamander,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,257,1.22
NSW,249,Paterson,1632,Salamander Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,414,0.01
NSW,249,Paterson,1632,Salamander Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,311,-0.01
NSW,249,Paterson,1634,Salt Ash,37175,VITNELL,Brooke,2,N,N,LP,Liberal,318,-2.81
NSW,249,Paterson,1634,Salt Ash,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,328,2.81
NSW,249,Paterson,1636,Shoal Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,281,3.18
NSW,249,Paterson,1636,Shoal Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,278,-3.18
NSW,249,Paterson,82960,Soldiers Point,37175,VITNELL,Brooke,2,N,N,LP,Liberal,388,-4.29
NSW,249,Paterson,82960,Soldiers Point,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,345,4.29
NSW,249,Paterson,58535,Somerset,37175,VITNELL,Brooke,2,N,N,LP,Liberal,490,3.62
NSW,249,Paterson,58535,Somerset,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,542,-3.62
NSW,249,Paterson,108437,Special Hospital Team 1,37175,VITNELL,Brooke,2,N,N,LP,Liberal,27,7.45
NSW,249,Paterson,108437,Special Hospital Team 1,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,20,-7.45
NSW,249,Paterson,1641,Tanilba Bay,37175,VITNELL,Brooke,2,N,N,LP,Liberal,782,1.21
NSW,249,Paterson,1641,Tanilba Bay,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,790,-1.21
NSW,249,Paterson,1422,Tarro,37175,VITNELL,Brooke,2,N,N,LP,Liberal,137,3.34
NSW,249,Paterson,1422,Tarro,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,191,-3.34
NSW,249,Paterson,1423,Telarah,37175,VITNELL,Brooke,2,N,N,LP,Liberal,292,1.53
NSW,249,Paterson,1423,Telarah,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,542,-1.53
NSW,249,Paterson,1424,Tenambit,37175,VITNELL,Brooke,2,N,N,LP,Liberal,509,-1.32
NSW,249,Paterson,1424,Tenambit,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,812,1.32
NSW,249,Paterson,1425,Thornton,37175,VITNELL,Brooke,2,N,N,LP,Liberal,863,3.29
NSW,249,Paterson,1425,Thornton,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,1151,-3.29
NSW,249,Paterson,98002,Wallsend PATERSON PPVC,37175,VITNELL,Brooke,2,N,N,LP,Liberal,84,-4.68
NSW,249,Paterson,98002,Wallsend PATERSON PPVC,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,98,4.68
NSW,249,Paterson,378,Weston,37175,VITNELL,Brooke,2,N,N,LP,Liberal,316,0.61
NSW,249,Paterson,378,Weston,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,558,-0.61
NSW,249,Paterson,1655,Williamtown,37175,VITNELL,Brooke,2,N,N,LP,Liberal,218,0.59
NSW,249,Paterson,1655,Williamtown,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,216,-0.59
NSW,249,Paterson,31511,Wirreanda Medowie,37175,VITNELL,Brooke,2,N,N,LP,Liberal,1051,8.65
NSW,249,Paterson,31511,Wirreanda Medowie,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,829,-8.65
NSW,249,Paterson,1430,Woodberry,37175,VITNELL,Brooke,2,N,N,LP,Liberal,349,1.55
NSW,249,Paterson,1430,Woodberry,36910,SWANSON,Meryl,3,Y,Y,ALP,Labor,774,-1.55
NSW,144,Reid,1515,Abbotsford,36917,SITOU,Sally,1,Y,N,ALP,Labor,1343,7.6
NSW,144,Reid,1515,Abbotsford,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,1196,-7.6
NSW,144,Reid,97931,Abbotsford East,36917,SITOU,Sally,1,Y,N,ALP,Labor,422,2.16
NSW,144,Reid,97931,Abbotsford East,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,495,-2.16
NSW,144,Reid,81772,Ashfield North (Reid),36917,SITOU,Sally,1,Y,N,ALP,Labor,148,5.23
NSW,144,Reid,81772,Ashfield North (Reid),37155,MARTIN,Fiona,6,N,Y,LP,Liberal,68,-5.23
NSW,144,Reid,65245,Ashfield REID PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,3237,9.54
NSW,144,Reid,65245,Ashfield REID PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,2137,-9.54
NSW,144,Reid,65746,Berala REID PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,790,8.1
NSW,144,Reid,65746,Berala REID PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,497,-8.1
NSW,144,Reid,82951,Breakfast Point,36917,SITOU,Sally,1,Y,N,ALP,Labor,775,6.64
NSW,144,Reid,82951,Breakfast Point,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,1129,-6.64
NSW,144,Reid,1516,Burwood,36917,SITOU,Sally,1,Y,N,ALP,Labor,1200,12.74
NSW,144,Reid,1516,Burwood,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,629,-12.74
NSW,144,Reid,1517,Burwood East,36917,SITOU,Sally,1,Y,N,ALP,Labor,702,6.76
NSW,144,Reid,1517,Burwood East,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,446,-6.76
NSW,144,Reid,1519,Burwood Park,36917,SITOU,Sally,1,Y,N,ALP,Labor,663,12.19
NSW,144,Reid,1519,Burwood Park,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,381,-12.19
NSW,144,Reid,108384,Central Sydney (Reid),36917,SITOU,Sally,1,Y,N,ALP,Labor,15,27.04
NSW,144,Reid,108384,Central Sydney (Reid),37155,MARTIN,Fiona,6,N,Y,LP,Liberal,4,-27.04
NSW,144,Reid,97583,Central Sydney REID PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,139,17.25
NSW,144,Reid,97583,Central Sydney REID PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,48,-17.25
NSW,144,Reid,1521,Chiswick,36917,SITOU,Sally,1,Y,N,ALP,Labor,494,2.58
NSW,144,Reid,1521,Chiswick,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,623,-2.58
NSW,144,Reid,1522,Concord,36917,SITOU,Sally,1,Y,N,ALP,Labor,330,1.07
NSW,144,Reid,1522,Concord,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,317,-1.07
NSW,144,Reid,1551,Concord City,36917,SITOU,Sally,1,Y,N,ALP,Labor,657,8.14
NSW,144,Reid,1551,Concord City,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,814,-8.14
NSW,144,Reid,1524,Concord East,36917,SITOU,Sally,1,Y,N,ALP,Labor,885,2.81
NSW,144,Reid,1524,Concord East,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,938,-2.81
NSW,144,Reid,1525,Concord North,36917,SITOU,Sally,1,Y,N,ALP,Labor,835,4.69
NSW,144,Reid,1525,Concord North,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,606,-4.69
NSW,144,Reid,34043,Concord REID PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,6771,13.69
NSW,144,Reid,34043,Concord REID PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,5593,-13.69
NSW,144,Reid,1527,Concord West,36917,SITOU,Sally,1,Y,N,ALP,Labor,561,9.38
NSW,144,Reid,1527,Concord West,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,585,-9.38
NSW,144,Reid,1540,Croydon (Reid),36917,SITOU,Sally,1,Y,N,ALP,Labor,425,0.58
NSW,144,Reid,1540,Croydon (Reid),37155,MARTIN,Fiona,6,N,Y,LP,Liberal,348,-0.58
NSW,144,Reid,83450,Croydon North,36917,SITOU,Sally,1,Y,N,ALP,Labor,716,7.42
NSW,144,Reid,83450,Croydon North,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,320,-7.42
NSW,144,Reid,996,Croydon South (Reid),36917,SITOU,Sally,1,Y,N,ALP,Labor,124,8.32
NSW,144,Reid,996,Croydon South (Reid),37155,MARTIN,Fiona,6,N,Y,LP,Liberal,76,-8.32
NSW,144,Reid,1530,Drummoyne,36917,SITOU,Sally,1,Y,N,ALP,Labor,1245,7.51
NSW,144,Reid,1530,Drummoyne,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,999,-7.51
NSW,144,Reid,83389,Drummoyne East,36917,SITOU,Sally,1,Y,N,ALP,Labor,306,2.03
NSW,144,Reid,83389,Drummoyne East,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,323,-2.03
NSW,144,Reid,1531,Drummoyne North,36917,SITOU,Sally,1,Y,N,ALP,Labor,692,3.52
NSW,144,Reid,1531,Drummoyne North,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,744,-3.52
NSW,144,Reid,108504,EAV COVID19 Reid PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,255,64.89
NSW,144,Reid,108504,EAV COVID19 Reid PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,138,35.11
NSW,144,Reid,65457,EAV Reid PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,7,-18.18
NSW,144,Reid,65457,EAV Reid PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,15,18.18
NSW,144,Reid,81827,Enfield (Reid),36917,SITOU,Sally,1,Y,N,ALP,Labor,143,3.03
NSW,144,Reid,81827,Enfield (Reid),37155,MARTIN,Fiona,6,N,Y,LP,Liberal,111,-3.03
NSW,144,Reid,1533,Five Dock,36917,SITOU,Sally,1,Y,N,ALP,Labor,1066,7.6
NSW,144,Reid,1533,Five Dock,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,778,-7.6
NSW,144,Reid,1534,Five Dock Central,36917,SITOU,Sally,1,Y,N,ALP,Labor,742,4.49
NSW,144,Reid,1534,Five Dock Central,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,758,-4.49
NSW,144,Reid,1550,Five Dock East,36917,SITOU,Sally,1,Y,N,ALP,Labor,391,7.87
NSW,144,Reid,1550,Five Dock East,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,406,-7.87
NSW,144,Reid,1535,Flemington,36917,SITOU,Sally,1,Y,N,ALP,Labor,762,4.5
NSW,144,Reid,1535,Flemington,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,310,-4.5
NSW,144,Reid,97940,Haymarket REID PPVC,36917,SITOU,Sally,1,Y,N,ALP,Labor,258,22.63
NSW,144,Reid,97940,Haymarket REID PPVC,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,112,-22.63
NSW,144,Reid,1536,Homebush,36917,SITOU,Sally,1,Y,N,ALP,Labor,1267,6.1
NSW,144,Reid,1536,Homebush,37155,MARTIN,Fiona,6,N,Y,LP,Liberal,748,-6.1
